id_transaksi_detail,kode_transaksi,tgl_transaksi,kode_produk,nama_produk,harga,jumlah
2444,TRX843015,2022-07-10,PRD4343,Produk53,88302,9
7575,TRX232463,2022-07-10,PRD9834,Produk38,36620,2
5730,TRX198450,2022-07-10,PRD6042,Produk90,81126,9
7409,TRX682465,2022-07-10,PRD4611,Produk94,60755,1
3805,TRX192241,2022-07-10,PRD2288,Produk18,68927,6
3439,TRX371200,2022-07-10,PRD8101,Produk19,96332,5
1635,TRX753388,2022-07-11,PRD8211,Produk6,15331,9
5315,TRX564345,2022-07-11,PRD7697,Produk49,21092,5
5721,TRX145908,2022-07-11,PRD8394,Produk96,70850,2
5017,TRX366635,2022-07-11,PRD7374,Produk67,12606,7
3145,TRX310932,2022-07-11,PRD3940,Produk95,96982,9
8918,TRX370418,2022-07-11,PRD1597,Produk18,47734,3
1387,TRX191061,2022-07-11,PRD9063,Produk64,73013,2
9356,TRX105121,2022-07-11,PRD5730,Produk39,78924,8
7560,TRX174651,2022-07-11,PRD4522,Produk64,17185,9
2038,TRX435837,2022-07-11,PRD7453,Produk87,12089,8
7127,TRX850795,2022-07-12,PRD1402,Produk2,12717,2
2004,TRX608820,2022-07-12,PRD7242,Produk51,53582,9
6130,TRX350427,2022-07-12,PRD8410,Produk84,30074,5
2408,TRX258949,2022-07-12,PRD7663,Produk85,19719,8
7767,TRX387513,2022-07-12,PRD4152,Produk28,19760,6
6312,TRX889317,2022-07-12,PRD8591,Produk83,67917,9
8759,TRX224686,2022-07-12,PRD5976,Produk3,43045,9
4968,TRX122909,2022-07-12,PRD3683,Produk75,87597,6
6615,TRX551327,2022-07-12,PRD9442,Produk36,88888,5
7421,TRX358914,2022-07-12,PRD9583,Produk36,18678,3
5217,TRX638871,2022-07-13,PRD8367,Produk78,90313,3
5058,TRX599235,2022-07-13,PRD8951,Produk7,29985,9
3389,TRX787434,2022-07-13,PRD7119,Produk88,91936,4
8651,TRX112662,2022-07-13,PRD6094,Produk74,56278,5
6019,TRX678022,2022-07-13,PRD5212,Produk89,59104,5
7467,TRX734560,2022-07-13,PRD2126,Produk34,55282,4
2187,TRX237093,2022-07-13,PRD4516,Produk50,87489,4
9146,TRX121052,2022-07-13,PRD5598,Produk2,82936,2
4272,TRX185150,2022-07-13,PRD2159,Produk22,22375,6
6740,TRX352177,2022-07-13,PRD9008,Produk66,17678,2
3501,TRX736720,2022-07-14,PRD2104,Produk63,20984,3
7131,TRX334749,2022-07-14,PRD3281,Produk98,26100,9
5514,TRX886316,2022-07-14,PRD7080,Produk41,77824,2
9270,TRX177253,2022-07-14,PRD8350,Produk68,28662,2
4467,TRX407934,2022-07-14,PRD4163,Produk35,69779,1
2522,TRX562559,2022-07-14,PRD2002,Produk75,22910,4
2551,TRX394190,2022-07-14,PRD9179,Produk18,94343,7
1569,TRX607975,2022-07-14,PRD4361,Produk18,33397,8
7567,TRX739836,2022-07-14,PRD7250,Produk89,99985,1
1571,TRX332173,2022-07-14,PRD6077,Produk98,29062,5
1481,TRX425673,2022-07-15,PRD9745,Produk21,85146,4
4268,TRX439872,2022-07-15,PRD7427,Produk3,19886,5
3916,TRX755428,2022-07-15,PRD6156,Produk82,18960,8
6091,TRX996693,2022-07-15,PRD7128,Produk26,14885,2
5272,TRX212451,2022-07-15,PRD6452,Produk2,97895,8
8619,TRX573025,2022-07-15,PRD1189,Produk22,37261,7
9695,TRX335539,2022-07-15,PRD8488,Produk20,83167,7
6662,TRX933798,2022-07-15,PRD7584,Produk60,55880,6
8441,TRX994805,2022-07-15,PRD2335,Produk83,43158,4
4569,TRX705209,2022-07-15,PRD9005,Produk62,40198,8
4585,TRX516064,2022-07-16,PRD3269,Produk48,64003,2
4823,TRX633972,2022-07-16,PRD2589,Produk21,56394,3
8602,TRX631660,2022-07-16,PRD5499,Produk86,95558,8
8611,TRX139506,2022-07-16,PRD4076,Produk84,60177,5
3505,TRX862072,2022-07-16,PRD5325,Produk18,87507,5
5440,TRX405035,2022-07-16,PRD8888,Produk89,96980,6
1336,TRX779524,2022-07-16,PRD5060,Produk2,18486,7
8963,TRX128541,2022-07-16,PRD1754,Produk18,87379,5
3119,TRX686641,2022-07-16,PRD3213,Produk64,54814,9
1045,TRX370745,2022-07-16,PRD9134,Produk49,51114,4
5203,TRX993828,2022-07-17,PRD9292,Produk54,80293,2
3917,TRX971488,2022-07-17,PRD7387,Produk29,79479,8
6782,TRX580924,2022-07-17,PRD4803,Produk2,43391,9
7797,TRX510378,2022-07-17,PRD2998,Produk8,27754,8
6154,TRX343050,2022-07-17,PRD3320,Produk29,38590,8
9026,TRX204262,2022-07-17,PRD4229,Produk20,42320,2
9678,TRX484801,2022-07-17,PRD9229,Produk98,86108,9
6986,TRX201833,2022-07-17,PRD6204,Produk75,91740,3
5793,TRX750459,2022-07-17,PRD9970,Produk17,98645,4
9535,TRX564405,2022-07-17,PRD6981,Produk7,64746,8
5433,TRX870241,2022-07-18,PRD6489,Produk70,80545,6
2310,TRX457579,2022-07-18,PRD8526,Produk86,52935,7
2267,TRX812174,2022-07-18,PRD7670,Produk56,49457,4
7796,TRX747333,2022-07-18,PRD4932,Produk38,38201,9
6519,TRX662659,2022-07-18,PRD7019,Produk36,10627,2
5902,TRX402047,2022-07-18,PRD5524,Produk26,72215,6
9201,TRX695677,2022-07-18,PRD9007,Produk99,84093,6
8779,TRX959748,2022-07-18,PRD7578,Produk7,47841,4
8100,TRX693247,2022-07-18,PRD8995,Produk50,29869,3
2819,TRX646305,2022-07-18,PRD5855,Produk36,39889,4
5450,TRX605076,2022-07-19,PRD8915,Produk97,47720,7
1656,TRX399864,2022-07-19,PRD6398,Produk8,48852,9
6721,TRX278937,2022-07-19,PRD1472,Produk36,33676,6
4260,TRX701915,2022-07-19,PRD6728,Produk24,62215,1
9641,TRX676721,2022-07-19,PRD6653,Produk73,98380,5
8970,TRX488903,2022-07-19,PRD1351,Produk79,15837,1
4144,TRX150936,2022-07-19,PRD4633,Produk24,41543,3
8136,TRX279215,2022-07-19,PRD5323,Produk44,26335,5
7040,TRX353530,2022-07-19,PRD9701,Produk54,66928,1
4852,TRX961036,2022-07-19,PRD2259,Produk12,27690,3
3798,TRX378108,2022-07-20,PRD4937,Produk26,92174,6
5519,TRX851867,2022-07-20,PRD4781,Produk5,41466,8
5421,TRX889519,2022-07-20,PRD6039,Produk19,73075,3
9160,TRX599119,2022-07-20,PRD9286,Produk1,76358,7
4035,TRX443529,2022-07-20,PRD9726,Produk6,67131,1
8078,TRX402131,2022-07-20,PRD6032,Produk51,68912,7
9044,TRX793672,2022-07-20,PRD2250,Produk13,72847,6
6146,TRX598385,2022-07-20,PRD6086,Produk61,95326,9
6104,TRX834135,2022-07-20,PRD1559,Produk81,48090,3
8526,TRX287555,2022-07-20,PRD4346,Produk89,47398,8
9855,TRX620856,2022-07-21,PRD5566,Produk55,42992,8
8390,TRX115223,2022-07-21,PRD9645,Produk96,69104,8
3044,TRX673424,2022-07-21,PRD3202,Produk27,25266,3
6216,TRX308787,2022-07-21,PRD6451,Produk42,39289,4
3198,TRX761551,2022-07-21,PRD5261,Produk38,10397,7
4807,TRX545334,2022-07-21,PRD8990,Produk33,91170,8
7036,TRX687045,2022-07-21,PRD6261,Produk78,90149,2
9970,TRX387218,2022-07-21,PRD7682,Produk33,46158,6
3179,TRX841866,2022-07-21,PRD6395,Produk83,66270,3
4255,TRX173789,2022-07-21,PRD1743,Produk84,32587,2
4645,TRX639406,2022-07-22,PRD8173,Produk65,73467,6
2720,TRX424654,2022-07-22,PRD4920,Produk32,95593,8
7054,TRX473385,2022-07-22,PRD2499,Produk19,25222,4
2197,TRX158666,2022-07-22,PRD8238,Produk18,19097,5
3581,TRX360974,2022-07-22,PRD6040,Produk55,21763,5
6254,TRX519581,2022-07-22,PRD5578,Produk83,12406,9
3091,TRX205440,2022-07-22,PRD6015,Produk66,26422,5
7329,TRX133199,2022-07-22,PRD9532,Produk20,95626,5
4770,TRX584464,2022-07-22,PRD7435,Produk27,47890,8
3383,TRX113940,2022-07-22,PRD6978,Produk32,71243,3
1283,TRX336218,2022-07-23,PRD4983,Produk19,93587,7
1927,TRX743063,2022-07-23,PRD4893,Produk87,13807,3
5983,TRX120085,2022-07-23,PRD8524,Produk98,12459,7
4731,TRX506965,2022-07-23,PRD1363,Produk44,51289,9
9127,TRX916408,2022-07-23,PRD8050,Produk52,69246,5
2095,TRX166145,2022-07-23,PRD5915,Produk97,29248,5
7546,TRX314574,2022-07-23,PRD2808,Produk10,86816,2
7715,TRX112755,2022-07-23,PRD6338,Produk87,20199,9
4418,TRX556022,2022-07-23,PRD7616,Produk89,13909,6
3337,TRX467661,2022-07-23,PRD8762,Produk73,29724,7
6724,TRX580168,2022-07-24,PRD5997,Produk60,43025,8
7076,TRX794297,2022-07-24,PRD6367,Produk99,89337,4
1687,TRX591446,2022-07-24,PRD2494,Produk37,93264,1
8565,TRX192982,2022-07-24,PRD2362,Produk99,81302,7
5792,TRX726459,2022-07-24,PRD7760,Produk85,88216,3
6260,TRX890255,2022-07-24,PRD4388,Produk5,94562,8
4593,TRX178601,2022-07-24,PRD5860,Produk95,37705,7
5616,TRX792560,2022-07-24,PRD6913,Produk3,93038,1
7360,TRX894158,2022-07-24,PRD3203,Produk83,36818,4
1819,TRX492648,2022-07-24,PRD5038,Produk36,73654,8
8732,TRX310465,2022-07-25,PRD1862,Produk67,27163,5
3811,TRX981497,2022-07-25,PRD4039,Produk8,32529,9
3487,TRX138741,2022-07-25,PRD3581,Produk42,98414,4
7315,TRX955021,2022-07-25,PRD2949,Produk71,27169,9
7539,TRX523744,2022-07-25,PRD2729,Produk71,33493,6
5240,TRX988530,2022-07-25,PRD9343,Produk62,18143,5
4219,TRX336991,2022-07-25,PRD2899,Produk40,50987,8
3329,TRX289299,2022-07-25,PRD3560,Produk80,29521,9
1302,TRX539267,2022-07-25,PRD8382,Produk91,41167,6
1105,TRX318673,2022-07-25,PRD8297,Produk91,25039,9
1508,TRX193594,2022-07-26,PRD7252,Produk60,83970,3
2702,TRX419154,2022-07-26,PRD4686,Produk92,53580,7
5902,TRX154564,2022-07-26,PRD6390,Produk20,60596,9
5514,TRX441548,2022-07-26,PRD2128,Produk50,26660,2
1013,TRX848270,2022-07-26,PRD3651,Produk25,97035,7
3137,TRX217361,2022-07-26,PRD2361,Produk83,54265,4
2483,TRX781908,2022-07-26,PRD2568,Produk91,84794,2
8344,TRX195484,2022-07-26,PRD4831,Produk23,85979,6
2576,TRX757085,2022-07-26,PRD1313,Produk11,11290,1
4702,TRX403805,2022-07-26,PRD8380,Produk52,41802,2
9696,TRX841416,2022-07-27,PRD5087,Produk88,51811,3
4598,TRX289195,2022-07-27,PRD3580,Produk19,37065,6
7153,TRX266819,2022-07-27,PRD7410,Produk56,39854,7
7431,TRX218059,2022-07-27,PRD6187,Produk68,85404,4
2211,TRX278485,2022-07-27,PRD9513,Produk61,76344,6
9617,TRX588308,2022-07-27,PRD7698,Produk8,98407,8
4309,TRX922341,2022-07-27,PRD5195,Produk59,41554,9
7395,TRX264319,2022-07-27,PRD1357,Produk9,21547,1
6124,TRX406029,2022-07-27,PRD5989,Produk41,42981,6
4265,TRX757712,2022-07-27,PRD3999,Produk18,81405,8
4703,TRX161304,2022-07-28,PRD2432,Produk75,33478,6
2478,TRX955789,2022-07-28,PRD3609,Produk79,77855,7
3181,TRX907604,2022-07-28,PRD7855,Produk44,71384,2
5571,TRX684157,2022-07-28,PRD4625,Produk94,62865,1
5587,TRX728691,2022-07-28,PRD1965,Produk79,61965,5
8388,TRX165343,2022-07-28,PRD6104,Produk36,75374,9
7685,TRX923577,2022-07-28,PRD5149,Produk46,87675,1
3282,TRX946171,2022-07-28,PRD7518,Produk42,86312,8
5303,TRX815974,2022-07-28,PRD3585,Produk35,22173,4
8261,TRX544369,2022-07-28,PRD6576,Produk75,60419,3
2553,TRX920403,2022-07-29,PRD1675,Produk68,85412,2
3781,TRX250195,2022-07-29,PRD6164,Produk28,37759,1
2522,TRX870183,2022-07-29,PRD7612,Produk22,14692,2
5470,TRX277154,2022-07-29,PRD6978,Produk54,86257,5
5162,TRX272083,2022-07-29,PRD1623,Produk99,76463,6
4886,TRX352402,2022-07-29,PRD7402,Produk83,35173,8
4184,TRX285440,2022-07-29,PRD9931,Produk78,92022,5
8462,TRX445991,2022-07-29,PRD9026,Produk20,54692,6
1079,TRX752554,2022-07-29,PRD8099,Produk48,10112,5
5968,TRX479010,2022-07-29,PRD7999,Produk96,43153,5
3840,TRX567264,2022-07-30,PRD7555,Produk33,12024,6
5350,TRX816417,2022-07-30,PRD9714,Produk63,20774,2
7882,TRX589793,2022-07-30,PRD9969,Produk2,57508,4
3311,TRX547759,2022-07-30,PRD3996,Produk77,42448,5
9308,TRX357266,2022-07-30,PRD3928,Produk32,37141,8
7909,TRX673575,2022-07-30,PRD8830,Produk76,37493,3
2212,TRX907772,2022-07-30,PRD8257,Produk26,47742,3
5645,TRX505869,2022-07-30,PRD4553,Produk24,80520,9
9389,TRX558619,2022-07-30,PRD1044,Produk83,94376,2
7536,TRX108681,2022-07-30,PRD2504,Produk77,96033,6
9526,TRX372737,2022-07-31,PRD3012,Produk15,56848,6
1124,TRX953224,2022-07-31,PRD5704,Produk47,90854,6
6303,TRX744364,2022-07-31,PRD5849,Produk55,79173,3
7590,TRX303500,2022-07-31,PRD6224,Produk70,85673,4
6253,TRX345683,2022-07-31,PRD2562,Produk3,20428,8
6410,TRX500903,2022-07-31,PRD3152,Produk40,80564,9
5300,TRX366162,2022-07-31,PRD4164,Produk79,16446,6
8648,TRX263705,2022-07-31,PRD2084,Produk60,29461,7
5904,TRX685450,2022-07-31,PRD3097,Produk38,45984,9
4612,TRX727450,2022-07-31,PRD2546,Produk93,66449,8
6314,TRX187374,2022-08-01,PRD4407,Produk72,42177,8
3031,TRX996950,2022-08-01,PRD5388,Produk31,16754,6
7335,TRX239106,2022-08-01,PRD6984,Produk38,12206,2
5219,TRX805532,2022-08-01,PRD3210,Produk6,15634,9
8021,TRX718921,2022-08-01,PRD1029,Produk24,69217,5
7998,TRX340830,2022-08-01,PRD5551,Produk39,59749,3
9922,TRX300396,2022-08-01,PRD2047,Produk29,48114,8
3905,TRX990054,2022-08-01,PRD1473,Produk15,58784,9
7819,TRX589972,2022-08-01,PRD7849,Produk80,25368,2
6067,TRX956154,2022-08-01,PRD8478,Produk99,71207,4
9815,TRX769411,2022-08-02,PRD7061,Produk90,98446,5
2269,TRX248923,2022-08-02,PRD6874,Produk22,90180,8
1799,TRX650507,2022-08-02,PRD6959,Produk3,54663,7
1625,TRX448816,2022-08-02,PRD6275,Produk83,25910,7
6102,TRX567412,2022-08-02,PRD4231,Produk72,96759,8
3090,TRX522852,2022-08-02,PRD7848,Produk85,25411,6
8233,TRX176714,2022-08-02,PRD9818,Produk50,54586,3
1857,TRX775599,2022-08-02,PRD9779,Produk12,56899,1
6718,TRX172131,2022-08-02,PRD3002,Produk43,34251,4
3016,TRX422121,2022-08-02,PRD6086,Produk5,45372,2
4783,TRX364708,2022-08-03,PRD7515,Produk7,80555,6
9672,TRX223155,2022-08-03,PRD4814,Produk97,70784,4
6592,TRX373973,2022-08-03,PRD6129,Produk79,14645,4
9406,TRX878908,2022-08-03,PRD8264,Produk21,84474,9
1531,TRX633680,2022-08-03,PRD4547,Produk38,93988,9
2612,TRX131796,2022-08-03,PRD9198,Produk32,42219,5
8559,TRX344812,2022-08-03,PRD3030,Produk47,83426,7
2163,TRX324204,2022-08-03,PRD9522,Produk37,66090,7
4246,TRX423818,2022-08-03,PRD4879,Produk16,33953,7
5178,TRX450949,2022-08-03,PRD1699,Produk43,17551,1
2549,TRX635808,2022-08-04,PRD4783,Produk20,96535,1
1529,TRX890261,2022-08-04,PRD2992,Produk53,66034,2
9733,TRX314817,2022-08-04,PRD6338,Produk49,50286,6
1250,TRX712157,2022-08-04,PRD4426,Produk66,56730,9
6643,TRX612947,2022-08-04,PRD7082,Produk28,39227,5
9862,TRX496977,2022-08-04,PRD6268,Produk93,85455,8
2526,TRX106449,2022-08-04,PRD4544,Produk80,95824,7
9504,TRX119052,2022-08-04,PRD7055,Produk21,40239,9
4633,TRX147884,2022-08-04,PRD8574,Produk63,71358,9
1208,TRX256042,2022-08-04,PRD1915,Produk7,64953,9
7107,TRX325654,2022-08-05,PRD1703,Produk42,89112,8
6046,TRX503963,2022-08-05,PRD2321,Produk48,82284,9
3664,TRX452275,2022-08-05,PRD9966,Produk82,84691,4
6347,TRX642780,2022-08-05,PRD5101,Produk11,83076,4
9544,TRX534584,2022-08-05,PRD5474,Produk43,78281,9
1373,TRX938926,2022-08-05,PRD6946,Produk6,65169,2
9207,TRX137102,2022-08-05,PRD6605,Produk79,74911,1
7881,TRX420558,2022-08-05,PRD8549,Produk29,46298,6
1090,TRX602424,2022-08-05,PRD3877,Produk79,23853,1
3631,TRX457747,2022-08-05,PRD5271,Produk64,25458,5
5434,TRX839368,2022-08-06,PRD1811,Produk79,80695,1
7954,TRX729925,2022-08-06,PRD3353,Produk89,43661,3
1669,TRX595318,2022-08-06,PRD3337,Produk26,83346,6
9386,TRX546815,2022-08-06,PRD9371,Produk18,25967,2
1597,TRX368148,2022-08-06,PRD6069,Produk95,44176,7
6578,TRX940785,2022-08-06,PRD3538,Produk69,55823,9
7057,TRX927957,2022-08-06,PRD4591,Produk81,71535,6
5844,TRX486225,2022-08-06,PRD1039,Produk57,71891,4
6709,TRX929573,2022-08-06,PRD8400,Produk26,91416,1
6547,TRX516590,2022-08-06,PRD5225,Produk83,60948,9
2363,TRX495150,2022-08-07,PRD1482,Produk15,26541,8
6949,TRX515027,2022-08-07,PRD2942,Produk94,11126,6
6461,TRX334420,2022-08-07,PRD4740,Produk43,69029,1
3791,TRX819310,2022-08-07,PRD7692,Produk90,56332,4
4675,TRX921441,2022-08-07,PRD3438,Produk69,86337,7
9618,TRX567434,2022-08-07,PRD2488,Produk91,18567,8
6120,TRX396881,2022-08-07,PRD4598,Produk41,73667,6
4337,TRX325293,2022-08-07,PRD7512,Produk56,39127,4
4341,TRX866826,2022-08-07,PRD1606,Produk85,79236,3
9024,TRX267805,2022-08-07,PRD6299,Produk59,32022,3
5430,TRX631880,2022-08-08,PRD8096,Produk53,69057,9
6094,TRX660730,2022-08-08,PRD1477,Produk48,67654,7
1594,TRX772939,2022-08-08,PRD2426,Produk1,37051,2
7337,TRX818235,2022-08-08,PRD3519,Produk84,10593,2
8316,TRX356504,2022-08-08,PRD4992,Produk45,30142,8
1043,TRX943578,2022-08-08,PRD4147,Produk34,38410,3
3803,TRX939265,2022-08-08,PRD8236,Produk45,15109,3
7714,TRX929570,2022-08-08,PRD1011,Produk64,92005,2
5785,TRX453670,2022-08-08,PRD6843,Produk87,54798,8
2775,TRX859380,2022-08-08,PRD3071,Produk91,92376,2
8092,TRX752927,2022-08-09,PRD1542,Produk14,12783,6
3933,TRX466822,2022-08-09,PRD7539,Produk84,61528,5
3272,TRX695360,2022-08-09,PRD4041,Produk57,63967,8
9857,TRX548963,2022-08-09,PRD1314,Produk42,98556,6
8002,TRX128236,2022-08-09,PRD5158,Produk99,49855,2
6377,TRX634089,2022-08-09,PRD9418,Produk14,88710,4
4909,TRX525011,2022-08-09,PRD1354,Produk49,56453,7
5513,TRX424187,2022-08-09,PRD9899,Produk92,62840,3
2475,TRX807309,2022-08-09,PRD3192,Produk33,15082,5
5548,TRX675458,2022-08-09,PRD8950,Produk35,61060,9
7059,TRX462861,2022-08-10,PRD5373,Produk45,34810,3
7593,TRX808678,2022-08-10,PRD8294,Produk63,84460,8
5240,TRX942986,2022-08-10,PRD9935,Produk75,11538,3
2540,TRX370929,2022-08-10,PRD7129,Produk43,99977,1
1054,TRX974574,2022-08-10,PRD7238,Produk16,72176,6
7408,TRX824559,2022-08-10,PRD3866,Produk82,68992,1
4500,TRX331800,2022-08-10,PRD8205,Produk84,68582,2
9068,TRX166750,2022-08-10,PRD3065,Produk41,47393,3
4040,TRX992285,2022-08-10,PRD2039,Produk97,59410,3
2653,TRX513089,2022-08-10,PRD3315,Produk32,23018,7
3201,TRX290464,2022-08-11,PRD1576,Produk28,50855,8
6123,TRX755849,2022-08-11,PRD3977,Produk14,42104,4
2516,TRX594318,2022-08-11,PRD3532,Produk18,60359,8
5668,TRX941591,2022-08-11,PRD1404,Produk60,33807,6
2468,TRX989253,2022-08-11,PRD5914,Produk21,15106,2
9536,TRX752025,2022-08-11,PRD6166,Produk33,47775,1
8632,TRX659174,2022-08-11,PRD1343,Produk68,47986,3
8091,TRX883456,2022-08-11,PRD3983,Produk67,53569,3
2977,TRX944270,2022-08-11,PRD7663,Produk89,83957,4
8842,TRX155446,2022-08-11,PRD9674,Produk57,27531,5
6051,TRX144845,2022-08-12,PRD8373,Produk7,57297,3
7807,TRX892546,2022-08-12,PRD2560,Produk91,84528,2
9774,TRX988512,2022-08-12,PRD5642,Produk9,83442,5
2600,TRX225475,2022-08-12,PRD9922,Produk21,95848,7
6969,TRX375227,2022-08-12,PRD4792,Produk61,87768,3
1130,TRX374011,2022-08-12,PRD4612,Produk40,25950,1
8508,TRX400693,2022-08-12,PRD1611,Produk33,58561,9
9818,TRX892232,2022-08-12,PRD1160,Produk54,58480,5
9369,TRX814788,2022-08-12,PRD6157,Produk73,16531,5
7639,TRX374553,2022-08-12,PRD8697,Produk14,48972,3
8706,TRX780001,2022-08-13,PRD2431,Produk61,48288,1
2663,TRX674302,2022-08-13,PRD2401,Produk81,52049,5
3459,TRX577541,2022-08-13,PRD2118,Produk67,45041,7
7024,TRX863783,2022-08-13,PRD1188,Produk25,78802,8
7239,TRX884825,2022-08-13,PRD7318,Produk7,84715,2
2579,TRX505786,2022-08-13,PRD8225,Produk32,60711,5
3728,TRX860456,2022-08-13,PRD3254,Produk15,84914,7
4977,TRX285232,2022-08-13,PRD9147,Produk81,15617,1
4156,TRX292635,2022-08-13,PRD7741,Produk5,48527,4
1213,TRX104408,2022-08-13,PRD9194,Produk69,39654,3
5935,TRX748894,2022-08-14,PRD9100,Produk11,99885,6
7170,TRX131132,2022-08-14,PRD9663,Produk78,89379,5
7397,TRX579498,2022-08-14,PRD6851,Produk77,99470,9
4643,TRX555553,2022-08-14,PRD7145,Produk37,91816,4
9332,TRX770536,2022-08-14,PRD3938,Produk72,66452,7
7933,TRX203984,2022-08-14,PRD8828,Produk65,75004,6
2384,TRX201924,2022-08-14,PRD8848,Produk78,34818,8
9363,TRX874067,2022-08-14,PRD2761,Produk69,26948,2
1544,TRX807464,2022-08-14,PRD7886,Produk28,99933,2
6031,TRX381756,2022-08-14,PRD7120,Produk84,67935,3
7083,TRX236028,2022-08-15,PRD6621,Produk18,83074,1
8730,TRX170778,2022-08-15,PRD3493,Produk98,75151,1
1362,TRX973021,2022-08-15,PRD7509,Produk1,17006,4
6364,TRX867578,2022-08-15,PRD4644,Produk75,45370,1
4636,TRX403729,2022-08-15,PRD2568,Produk56,79438,8
6015,TRX764031,2022-08-15,PRD8478,Produk17,74136,7
8401,TRX573281,2022-08-15,PRD8803,Produk77,86890,4
6869,TRX659403,2022-08-15,PRD4072,Produk1,27057,5
7218,TRX664028,2022-08-15,PRD5488,Produk21,56369,1
1894,TRX225121,2022-08-15,PRD3053,Produk62,18104,5
6279,TRX221597,2022-08-16,PRD1821,Produk67,27741,7
4513,TRX277223,2022-08-16,PRD1302,Produk71,99012,1
6119,TRX683443,2022-08-16,PRD8485,Produk99,53552,3
2759,TRX969853,2022-08-16,PRD2926,Produk82,82635,5
5906,TRX326465,2022-08-16,PRD3726,Produk86,30412,4
9295,TRX906752,2022-08-16,PRD9198,Produk93,72138,4
2529,TRX907316,2022-08-16,PRD5397,Produk93,56789,1
8018,TRX406159,2022-08-16,PRD8049,Produk63,97179,5
9698,TRX145209,2022-08-16,PRD4377,Produk42,68057,3
3506,TRX285395,2022-08-16,PRD8034,Produk57,51599,5
6575,TRX495453,2022-08-17,PRD8757,Produk64,55612,9
9711,TRX559887,2022-08-17,PRD3488,Produk62,10212,4
1426,TRX206318,2022-08-17,PRD2709,Produk86,43336,9
3746,TRX547733,2022-08-17,PRD2002,Produk62,90598,7
5756,TRX599203,2022-08-17,PRD2481,Produk98,25300,3
1474,TRX307934,2022-08-17,PRD3238,Produk18,92236,5
6312,TRX289162,2022-08-17,PRD8023,Produk66,39476,5
3472,TRX330209,2022-08-17,PRD8240,Produk24,71178,7
2212,TRX587567,2022-08-17,PRD8111,Produk72,47421,4
3710,TRX374306,2022-08-17,PRD2129,Produk36,74229,4
7486,TRX718946,2022-08-18,PRD4865,Produk72,41978,1
9284,TRX781162,2022-08-18,PRD8739,Produk4,77091,3
6941,TRX970002,2022-08-18,PRD2099,Produk7,33741,5
7385,TRX359686,2022-08-18,PRD7808,Produk74,76368,2
2092,TRX448518,2022-08-18,PRD6247,Produk68,25553,1
6716,TRX640952,2022-08-18,PRD4093,Produk8,32559,2
2369,TRX392685,2022-08-18,PRD4609,Produk53,61284,8
4974,TRX355240,2022-08-18,PRD7259,Produk77,62196,5
9565,TRX409090,2022-08-18,PRD3062,Produk63,56842,8
3876,TRX198291,2022-08-18,PRD5993,Produk61,38566,2
2808,TRX362107,2022-08-19,PRD7272,Produk46,90670,2
7686,TRX231169,2022-08-19,PRD9944,Produk32,83982,9
2715,TRX947209,2022-08-19,PRD2898,Produk78,73731,6
8035,TRX432607,2022-08-19,PRD7552,Produk93,16064,6
7518,TRX754565,2022-08-19,PRD3594,Produk96,26671,6
3517,TRX274243,2022-08-19,PRD2803,Produk62,48120,7
1538,TRX948378,2022-08-19,PRD5397,Produk2,86842,2
7129,TRX785596,2022-08-19,PRD5744,Produk33,33709,6
7341,TRX988165,2022-08-19,PRD5659,Produk54,26231,6
7339,TRX594556,2022-08-19,PRD6176,Produk74,86769,2
4275,TRX417896,2022-08-20,PRD6706,Produk55,82369,8
8295,TRX648071,2022-08-20,PRD9119,Produk46,51871,4
1195,TRX189826,2022-08-20,PRD3656,Produk5,96752,2
6258,TRX422278,2022-08-20,PRD2061,Produk6,23329,9
2097,TRX693331,2022-08-20,PRD2740,Produk76,17726,8
9626,TRX440104,2022-08-20,PRD3378,Produk39,63957,6
2282,TRX567484,2022-08-20,PRD6995,Produk4,91371,7
3488,TRX165435,2022-08-20,PRD2571,Produk86,67743,6
6855,TRX224453,2022-08-20,PRD5574,Produk92,42097,2
1868,TRX509413,2022-08-20,PRD8537,Produk67,15284,4
7822,TRX611444,2022-08-21,PRD1582,Produk95,39223,9
8059,TRX500316,2022-08-21,PRD2387,Produk82,33258,8
5882,TRX764386,2022-08-21,PRD3526,Produk36,78663,2
5650,TRX175345,2022-08-21,PRD4041,Produk10,74745,5
5209,TRX717398,2022-08-21,PRD1069,Produk71,13322,9
8354,TRX777684,2022-08-21,PRD3800,Produk54,69830,7
2823,TRX285502,2022-08-21,PRD1039,Produk45,74810,8
6114,TRX452774,2022-08-21,PRD1427,Produk89,85307,5
8442,TRX402618,2022-08-21,PRD9337,Produk12,10257,8
9349,TRX828148,2022-08-21,PRD9984,Produk34,67732,4
2924,TRX735923,2022-08-22,PRD4152,Produk69,54257,2
2912,TRX686896,2022-08-22,PRD4622,Produk5,88539,6
6501,TRX232183,2022-08-22,PRD4130,Produk16,59438,3
8345,TRX418113,2022-08-22,PRD9079,Produk13,62547,9
8699,TRX239397,2022-08-22,PRD1569,Produk95,55142,3
4944,TRX240058,2022-08-22,PRD5465,Produk71,93634,9
5043,TRX888702,2022-08-22,PRD4732,Produk12,16810,7
8017,TRX580796,2022-08-22,PRD6003,Produk77,87638,8
1876,TRX643159,2022-08-22,PRD9601,Produk73,87729,9
1407,TRX563341,2022-08-22,PRD1931,Produk62,64798,9
